# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6471315433768428,2.5177486064994716,3.307518894099216,-0.3476109059726996,1.941394630130529,3.0,-0.01294684447500971,0.0,-1.4486752641797898,0.0
 0.6508809886059312,2.5250487082579256,3.3074739120814036,-0.353042634530477,1.9526429658177944,3.0,-0.012955090096275433,0.0,-1.4578738066558474,0.0
 0.654586812034162,2.5323053159910893,3.307428513788829,-0.3584452574385863,1.9637604361024867,3.0,-0.012956664420600143,0.0,-1.466229951205238,0.0
 0.6582501368164991,2.5395191927520386,3.3073827065245593,-0.36381653395544133,1.974750410449498,2.99999999999997,-0.012951361959505277,0.0,-1.4737104388081879,0.0
 0.6618720529084137,2.546691101593849,3.3073364975916597,-0.36915418950858314,1.9856161587252417,3.0000000000000306,-0.012938985681748326,0.0,-1.4802820646912154,0.0
 0.6654536186671209,2.5538218055695947,3.3072898942931963,-0.3744559170647097,1.9963608560013633,2.999999999999938,-0.01291933898379093,0.0,-1.4859117773154236,0.0
 0.6689958623538915,2.5609120677323522,3.3072429039322357,-0.37971937867700334,2.006987587061675,2.9999999999999685,-0.012892231936202253,0.0,-1.4905667579437814,0.0
 0.6724997835447838,2.567962651135196,3.307195533811843,-0.38494220712660215,2.0174993506343517,3.0,-0.012857472713511788,0.0,-1.4942144870827967,0.0
 0.6759663544565137,2.574974318831202,3.3071477912350846,-0.3901220076034087,2.0278990633695413,3.0,-0.012814883303912153,0.0,-1.496822865400964,0.0
 0.679396521193591,2.5819478338734445,3.3070996835050264,-0.3952563596076038,2.038189563580773,3.0,-0.012764288025858054,0.0,-1.4983602689099536,0.0
 0.6827912049223426,2.5888839593149995,3.3070512179247347,-0.40034281883228034,2.0483736147670277,2.999999999999902,-0.012705513772162344,0.0,-1.498795671839129,0.0
 0.6861513029769628,2.5957834582089423,3.3070024017972752,-0.4053789192535002,2.0584539089308884,3.0,-0.012638402041906025,0.0,-1.498098720351901,0.0
 0.6894776899023147,2.602647093608348,3.306953242425714,-0.41036217524976526,2.068433069706944,2.9999999999999334,-0.01256279840588786,0.0,-1.4962398442409681,0.0
 0.6927712184378177,2.6094756285662912,3.3069037471131173,-0.4152900838727295,2.078313655313453,2.9999999999999662,-0.01247855812190661,0.0,-1.4931903460074718,0.0
 0.6960327204464086,2.616269826135848,3.3068539231625507,-0.4201601271854413,2.0880981613392255,3.0,-0.012385543475245103,0.0,-1.4889225106282944,0.0
 0.6992630077922445,2.623030449370093,3.30680377787708,-0.42496977473045405,2.097789023376733,3.0,-0.01228362254400392,0.0,-1.483409696649082,0.0
 0.7024628731705339,2.629758261322103,3.306753318559772,-0.42971648606058027,2.1073886195116014,3.0,-0.012172690362621877,0.0,-1.4766264527898953,0.0
 0.7056330908926092,2.636454025044951,3.306702552513692,-0.4343977134101,2.1168992726778275,3.0000000000001052,-0.012052631335239303,0.0,-1.4685486053934826,0.0
 0.708774417629131,2.643118503591714,3.3066514870419064,-0.4390109044081043,2.126323252887393,3.0000000000000355,-0.011923355136943514,0.0,-1.459153367061206,0.0
